New Training Session, Net Version 5 
Epoch, iterations, Running Loss, Lowest Running Loss, Mark Number 
0, 100, 0.9953592419624329, 0.9953592419624329, 337 
0, 200, 0.9545285701751709, 0.9953592419624329, 337 
0, 300, 0.951378583908081, 0.9545285701751709, 338 
0, 400, 0.9398974180221558, 0.951378583908081, 339 
0, 500, 0.9288539886474609, 0.9398974180221558, 340 
0, 600, 0.926031231880188, 0.9288539886474609, 341 
1, 100, 1.0863580703735352, 1.0863580703735352, 342 
1, 200, 1.0372542142868042, 1.0863580703735352, 342 
1, 300, 1.0230050086975098, 1.0372542142868042, 343 
1, 400, 1.0032861232757568, 1.0230050086975098, 344 
1, 500, 1.0004534721374512, 1.0032861232757568, 345 
1, 600, 0.9837910532951355, 1.0004534721374512, 346 
2, 100, 1.1712877750396729, 1.1712877750396729, 347 
2, 200, 1.0960839986801147, 1.1712877750396729, 347 
2, 300, 1.0855250358581543, 1.0960839986801147, 348 
2, 400, 1.0622737407684326, 1.0855250358581543, 349 
2, 500, 1.0502653121948242, 1.0622737407684326, 350 
2, 600, 1.0470545291900635, 1.0502653121948242, 351 
3, 100, 0.9765497446060181, 0.9765497446060181, 352 
3, 200, 0.9324511885643005, 0.9765497446060181, 352 
3, 300, 0.9384967684745789, 0.9324511885643005, 353 
3, 400, 0.924843966960907, 0.9324511885643005, 353 
3, 500, 0.9146314859390259, 0.924843966960907, 354 
3, 600, 0.9107121229171753, 0.9146314859390259, 355 
New Training Session, Net Version 5 
Epoch, iterations, Running Loss, Lowest Running Loss, Mark Number 
0, 100, 0.9827474355697632, 0.9827474355697632, 356 
0, 200, 0.9530752897262573, 0.9827474355697632, 356 
0, 300, 0.9266356229782104, 0.9530752897262573, 357 
0, 400, 0.9331919550895691, 0.9266356229782104, 358 
0, 500, 0.9260758757591248, 0.9266356229782104, 358 
0, 600, 0.9214772582054138, 0.9260758757591248, 359 
1, 100, 1.0563807487487793, 0.9214772582054138, 360 
1, 200, 1.0259665250778198, 0.9214772582054138, 360 
1, 300, 1.0046790838241577, 0.9214772582054138, 360 
1, 400, 0.9850383996963501, 0.9214772582054138, 360 
1, 500, 0.9803783297538757, 0.9214772582054138, 360 
1, 600, 0.9720480442047119, 0.9214772582054138, 360 
2, 100, 1.116616129875183, 0.9214772582054138, 360 
2, 200, 1.0672303438186646, 0.9214772582054138, 360 
2, 300, 1.0505343675613403, 0.9214772582054138, 360 
2, 400, 1.0322374105453491, 0.9214772582054138, 360 
2, 500, 1.0230169296264648, 0.9214772582054138, 360 
2, 600, 1.0219123363494873, 0.9214772582054138, 360 
3, 100, 0.9508121013641357, 0.9214772582054138, 360 
3, 200, 0.9112144112586975, 0.9214772582054138, 360 
3, 300, 0.9064361453056335, 0.9112144112586975, 361 
3, 400, 0.9052774310112, 0.9064361453056335, 362 
3, 500, 0.8856873512268066, 0.9052774310112, 363 
3, 600, 0.8892375826835632, 0.8856873512268066, 364 
4, 100, 1.1541906595230103, 0.8856873512268066, 364 
4, 200, 1.0961356163024902, 0.8856873512268066, 364 
4, 300, 1.0855191946029663, 0.8856873512268066, 364 
4, 400, 1.063449501991272, 0.8856873512268066, 364 
4, 500, 1.0573220252990723, 0.8856873512268066, 364 
4, 600, 1.0557739734649658, 0.8856873512268066, 364 
5, 100, 0.9917951822280884, 0.8856873512268066, 364 
5, 200, 0.9473854303359985, 0.8856873512268066, 364 
5, 300, 0.9432766437530518, 0.8856873512268066, 364 
5, 400, 0.9255696535110474, 0.8856873512268066, 364 
5, 500, 0.9227762222290039, 0.8856873512268066, 364 
5, 600, 0.9257686138153076, 0.8856873512268066, 364 
6, 100, 1.028441071510315, 0.8856873512268066, 364 
6, 200, 0.9982042908668518, 0.8856873512268066, 364 
6, 300, 0.9814973473548889, 0.8856873512268066, 364 
6, 400, 0.9627124071121216, 0.8856873512268066, 364 
6, 500, 0.9598067998886108, 0.8856873512268066, 364 
6, 600, 0.9509891271591187, 0.8856873512268066, 364 
7, 100, 1.0927327871322632, 0.8856873512268066, 364 
7, 200, 1.0434374809265137, 0.8856873512268066, 364 
7, 300, 1.026283621788025, 0.8856873512268066, 364 
7, 400, 1.013313889503479, 0.8856873512268066, 364 
7, 500, 1.0081453323364258, 0.8856873512268066, 364 
7, 600, 0.9980143308639526, 0.8856873512268066, 364 
8, 100, 0.9310927391052246, 0.8856873512268066, 364 
8, 200, 0.890867292881012, 0.8856873512268066, 364 
8, 300, 0.8874068260192871, 0.8856873512268066, 364 
8, 400, 0.8771464824676514, 0.8856873512268066, 364 
8, 500, 0.8758297562599182, 0.8771464824676514, 365 
8, 600, 0.8675212264060974, 0.8758297562599182, 366 
9, 100, 1.0913658142089844, 0.8675212264060974, 367 
9, 200, 1.062028169631958, 0.8675212264060974, 367 
9, 300, 1.0440407991409302, 0.8675212264060974, 367 
9, 400, 1.0281084775924683, 0.8675212264060974, 367 
9, 500, 1.0260893106460571, 0.8675212264060974, 367 
9, 600, 1.0119167566299438, 0.8675212264060974, 367 
10, 100, 0.9851920008659363, 0.8675212264060974, 367 
10, 200, 0.9440295100212097, 0.8675212264060974, 367 
10, 300, 0.9361108541488647, 0.8675212264060974, 367 
10, 400, 0.9339699149131775, 0.8675212264060974, 367 
10, 500, 0.9199249744415283, 0.8675212264060974, 367 
10, 600, 0.9167430400848389, 0.8675212264060974, 367 
11, 100, 1.014122486114502, 0.8675212264060974, 367 
11, 200, 0.9779675602912903, 0.8675212264060974, 367 
11, 300, 0.958420991897583, 0.8675212264060974, 367 
11, 400, 0.9509820938110352, 0.8675212264060974, 367 
11, 500, 0.9437851905822754, 0.8675212264060974, 367 
11, 600, 0.939294695854187, 0.8675212264060974, 367 
12, 100, 1.0698405504226685, 0.8675212264060974, 367 
12, 200, 1.024484634399414, 0.8675212264060974, 367 
12, 300, 1.0022238492965698, 0.8675212264060974, 367 
12, 400, 0.9933507442474365, 0.8675212264060974, 367 
12, 500, 0.9749045372009277, 0.8675212264060974, 367 
12, 600, 0.968951940536499, 0.8675212264060974, 367 
13, 100, 0.9067524671554565, 0.8675212264060974, 367 
13, 200, 0.8774529099464417, 0.8675212264060974, 367 
13, 300, 0.8683786988258362, 0.8675212264060974, 367 
13, 400, 0.8688624501228333, 0.8675212264060974, 367 
13, 500, 0.8648412823677063, 0.8675212264060974, 367 
13, 600, 0.8570867776870728, 0.8648412823677063, 368 
14, 100, 1.0737324953079224, 0.8570867776870728, 369 
14, 200, 1.0285831689834595, 0.8570867776870728, 369 
14, 300, 1.0102474689483643, 0.8570867776870728, 369 
14, 400, 0.9995662569999695, 0.8570867776870728, 369 
14, 500, 1.0020161867141724, 0.8570867776870728, 369 
14, 600, 0.9850679039955139, 0.8570867776870728, 369 
15, 100, 0.9810510873794556, 0.8570867776870728, 369 
15, 200, 0.9454092979431152, 0.8570867776870728, 369 
15, 300, 0.9243143200874329, 0.8570867776870728, 369 
15, 400, 0.9215350151062012, 0.8570867776870728, 369 
15, 500, 0.9154579043388367, 0.8570867776870728, 369 
15, 600, 0.9131006598472595, 0.8570867776870728, 369 
16, 100, 1.012281060218811, 0.8570867776870728, 369 
16, 200, 0.9636121988296509, 0.8570867776870728, 369 
16, 300, 0.9412583708763123, 0.8570867776870728, 369 
16, 400, 0.9277728199958801, 0.8570867776870728, 369 
16, 500, 0.9336870908737183, 0.8570867776870728, 369 
16, 600, 0.9226014614105225, 0.8570867776870728, 369 
17, 100, 1.0451436042785645, 0.8570867776870728, 369 
17, 200, 0.9960899949073792, 0.8570867776870728, 369 
17, 300, 0.9800514578819275, 0.8570867776870728, 369 
17, 400, 0.9644045829772949, 0.8570867776870728, 369 
17, 500, 0.9584751129150391, 0.8570867776870728, 369 
17, 600, 0.9516098499298096, 0.8570867776870728, 369 
18, 100, 0.8976628184318542, 0.8570867776870728, 369 
18, 200, 0.8622176051139832, 0.8570867776870728, 369 
18, 300, 0.8528106212615967, 0.8570867776870728, 369 
18, 400, 0.8453481197357178, 0.8528106212615967, 370 
18, 500, 0.8403335809707642, 0.8453481197357178, 371 
18, 600, 0.8439224362373352, 0.8403335809707642, 372 
19, 100, 1.0534555912017822, 0.8403335809707642, 372 
19, 200, 1.007967472076416, 0.8403335809707642, 372 
19, 300, 0.9914356470108032, 0.8403335809707642, 372 
19, 400, 0.9823506474494934, 0.8403335809707642, 372 
19, 500, 0.9734200835227966, 0.8403335809707642, 372 
19, 600, 0.9646108150482178, 0.8403335809707642, 372 
20, 100, 0.9709892272949219, 0.8403335809707642, 372 
20, 200, 0.9459956288337708, 0.8403335809707642, 372 
20, 300, 0.9226669669151306, 0.8403335809707642, 372 
20, 400, 0.916695237159729, 0.8403335809707642, 372 
20, 500, 0.9178534150123596, 0.8403335809707642, 372 
20, 600, 0.9102867841720581, 0.8403335809707642, 372 
21, 100, 0.9811340570449829, 0.8403335809707642, 372 
21, 200, 0.9473598003387451, 0.8403335809707642, 372 
21, 300, 0.9345043897628784, 0.8403335809707642, 372 
21, 400, 0.9181840419769287, 0.8403335809707642, 372 
21, 500, 0.9179871678352356, 0.8403335809707642, 372 
21, 600, 0.9177455902099609, 0.8403335809707642, 372 
22, 100, 1.0210671424865723, 0.8403335809707642, 372 
22, 200, 0.9740113019943237, 0.8403335809707642, 372 
22, 300, 0.9622409343719482, 0.8403335809707642, 372 
22, 400, 0.956500232219696, 0.8403335809707642, 372 
22, 500, 0.938512921333313, 0.8403335809707642, 372 
22, 600, 0.935745120048523, 0.8403335809707642, 372 
23, 100, 0.8804103136062622, 0.8403335809707642, 372 
23, 200, 0.8432676196098328, 0.8403335809707642, 372 
23, 300, 0.8429632782936096, 0.8403335809707642, 372 
